latent_dimension,standardized_coefficient_years_per_sd,absolute_standardized_coefficient,original_scale_coefficient,absolute_rank
223,-0.80957633,0.80957633,-22.297813866578778,110
261,-0.80938786,0.80938786,-19.223736603547977,111
429,-0.807565,0.807565,-18.88373986332417,112
252,-0.8065811,0.8065811,-24.738750449287956,113
30,0.8052311,0.8052311,22.112659751412664,114
71,-0.80220973,0.80220973,-19.820233951367005,115
342,-0.7971376,0.7971376,-19.266143328937076,116
82,-0.794634,0.794634,-21.624481214543597,117
402,-0.7893664,0.7893664,-23.881104726597442,118
480,-0.78810763,0.78810763,-20.895925509065965,119
346,0.77196825,0.77196825,27.216739063692348,120
217,0.7704274,0.7704274,16.39414501064389,121
412,0.76230496,0.76230496,20.222366594426582,122
168,0.7563214,0.7563214,21.073430382017662,123
469,-0.7456467,0.7456467,-19.03386774934043,124
115,-0.7401651,0.7401651,-22.600842681625203,125
0,0.73924464,0.73924464,22.58068205916727,126
7,-0.7378149,0.7378149,-20.62578004652854,127
317,-0.7369195,0.7369195,-20.152212515776966,128
35,-0.7354144,0.7354144,-17.273159189634626,129
506,-0.7330345,0.7330345,-18.516234605588675,130
377,-0.72818047,0.72818047,-16.691562501236337,131
99,-0.72148144,0.72148144,-19.22327106950672,132
285,0.71854913,0.71854913,17.19873331104619,133
440,0.7175953,0.7175953,22.51273366098142,134
226,-0.7165831,0.7165831,-18.173488228908187,135
59,-0.71655315,0.71655315,-16.620682344125413,136
485,-0.71207076,0.71207076,-19.669983584985644,137
86,0.71152407,0.71152407,18.02123773343896,138
42,-0.7109376,0.7109376,-26.843894028238143,139
276,0.71010596,0.71010596,21.725428303298514,140
288,0.70722127,0.70722127,18.47641857119323,141
121,0.70255226,0.70255226,21.012805478828646,142
222,-0.700309,0.700309,-22.013250848689058,143
428,0.69318205,0.69318205,17.02023560037743,144
128,0.6922868,0.6922868,27.324177229638707,145
143,0.69020605,0.69020605,19.545985395632474,146
344,-0.68892217,0.68892217,-18.625245697907367,147
224,-0.68801004,0.68801004,-16.874265922735365,148
501,-0.68260115,0.68260115,-15.001444299769457,149
26,0.6664115,0.6664115,19.783283533125296,150
463,-0.6629131,0.6629131,-22.794240607019493,151
310,-0.66086864,0.66086864,-18.485556860789554,152
201,0.656761,0.656761,15.544950353439152,153
10,-0.6514394,0.6514394,-19.4513357648673,154
277,-0.65089077,0.65089077,-18.3893725295119,155
140,0.6459083,0.6459083,15.159642424763698,156
150,-0.6369529,0.6369529,-16.600841451749194,157
120,-0.6351885,0.6351885,-16.514224004689893,158
62,0.6336317,0.6336317,19.727329411439612,159
330,0.6326527,0.6326527,16.818640616029782,160
442,0.63110113,0.63110113,18.204599537590667,161
369,-0.6256842,0.6256842,-16.377835969233228,162
322,-0.6235505,0.6235505,-15.04203512067844,163
131,0.6193086,0.6193086,15.196564622018805,164
254,-0.61784256,0.61784256,-16.083041710180478,165
208,0.61738175,0.61738175,16.221492642859577,166
464,-0.61581475,0.61581475,-14.045811410180146,167
75,0.6079866,0.6079866,15.822297468361022,168
189,-0.60510045,0.60510045,-15.928146704304199,169
5,0.60365766,0.60365766,15.73988140495564,170
264,-0.6022406,0.6022406,-16.006413241411916,171
503,-0.59928966,0.59928966,-18.20379615414771,172
9,0.59901905,0.59901905,13.729395173581107,173
323,-0.5940799,0.5940799,-17.33221617286347,174
476,-0.5938444,0.5938444,-15.175072209867984,175
172,-0.5928293,0.5928293,-15.705125441437897,176
84,0.58737,0.58737,15.226634912321913,177
103,-0.58176494,0.58176494,-17.972502732281153,178
474,-0.57988167,0.57988167,-17.703692235000883,179
113,0.57970595,0.57970595,12.9551545763999,180
98,0.5755374,0.5755374,15.05343289331294,181
487,-0.57467836,0.57467836,-17.14734748758456,182
43,-0.57364076,0.57364076,-20.87129174783446,183
