latent_dimension,standardized_coefficient_years_per_sd,absolute_standardized_coefficient,original_scale_coefficient,absolute_rank
233,-3.0614572,3.0614572,-130.87443019561832,1
302,3.0414178,3.0414178,121.34224612034005,2
642,-2.6734436,2.6734436,-109.79810694564361,3
154,-2.6330032,2.6330032,-116.68269487785001,4
97,2.580425,2.580425,100.1530618520331,5
411,2.476913,2.476913,94.56968168720724,6
183,-2.472495,2.472495,-93.97146513217221,7
1023,2.3677063,2.3677063,95.19036940936356,8
726,-2.2491596,2.2491596,-92.20339597623182,9
435,-2.2200403,2.2200403,-93.46892421231892,10
703,2.219196,2.219196,92.13749574578665,11
406,2.1266594,2.1266594,91.48314259249229,12
300,-2.1043816,2.1043816,-85.15582896837864,13
68,-2.081803,2.081803,-80.76671025722759,14
221,-2.0081766,2.0081766,-85.45372983606927,15
153,1.9879984,1.9879984,93.88541192760127,16
228,-1.9588273,1.9588273,-83.69960610475003,17
242,-1.9505807,1.9505807,-85.42700191856373,18
616,1.9298562,1.9298562,79.67061261583706,19
588,1.927013,1.927013,81.25348362565026,20
540,1.8989353,1.8989353,80.62202456588778,21
736,-1.8888422,1.8888422,-72.26557655206129,22
581,1.880879,1.880879,82.30279300299672,23
231,-1.8400085,1.8400085,-74.79264383817906,24
988,1.8262472,1.8262472,79.49608553860827,25
617,-1.817076,1.817076,-78.56572468070554,26
874,-1.7862318,1.7862318,-72.9819872848065,27
359,-1.773113,1.773113,-74.74992886555592,28
698,1.7627898,1.7627898,72.38378635437971,29
607,1.7520701,1.7520701,71.86561766349534,30
614,-1.7495861,1.7495861,-71.68261744092419,31
383,1.7465553,1.7465553,69.25333973731448,32
913,1.7456998,1.7456998,72.0923717196381,33
690,1.7274721,1.7274721,68.71449601951359,34
241,-1.7133844,1.7133844,-71.42740677314058,35
443,-1.6926754,1.6926754,-69.48454397904618,36
270,1.6834671,1.6834671,67.12560185642684,37
272,-1.6619573,1.6619573,-69.93000445013377,38
914,-1.6607958,1.6607958,-70.26947384294549,39
847,1.6603705,1.6603705,66.04844334982198,40
628,1.649623,1.649623,70.93379631829308,41
692,1.648723,1.648723,65.41986651493448,42
444,-1.6477333,1.6477333,-64.98000878138085,43
584,1.6390201,1.6390201,67.42708373674407,44
6,-1.6346459,1.6346459,-69.70321189754885,45
195,1.623182,1.623182,64.90489603666163,46
903,-1.6154715,1.6154715,-66.31618034439772,47
418,1.6023082,1.6023082,66.70644337599064,48
802,-1.593984,1.593984,-62.728082290331535,49
910,-1.5797565,1.5797565,-66.89900428755853,50
610,-1.5759417,1.5759417,-64.65960034075253,51
892,1.5690583,1.5690583,66.3141703079984,52
94,-1.5651586,1.5651586,-64.84951405631672,53
720,1.5580412,1.5580412,65.61065409208713,54
323,-1.5493605,1.5493605,-61.71259834022618,55
174,-1.5352061,1.5352061,-61.57463830859751,56
559,1.5266473,1.5266473,67.51794972933583,57
216,1.5216962,1.5216962,59.6645385928156,58
464,-1.520385,1.520385,-64.70367178327145,59
476,-1.5158622,1.5158622,-60.94947440725205,60
998,-1.5154449,1.5154449,-62.83020191749941,61
123,1.4954636,1.4954636,59.23247772149828,62
170,-1.4871746,1.4871746,-61.38408192526351,63
1021,1.4844891,1.4844891,62.67132155222035,64
888,1.4812391,1.4812391,62.772831973093446,65
739,1.480031,1.480031,67.86028208685907,66
19,-1.475142,1.475142,-61.124108416026765,67
871,-1.4748029,1.4748029,-59.21418473434974,68
396,1.4745629,1.4745629,61.75164769953975,69
90,-1.4737488,1.4737488,-57.774375310451966,70
917,-1.4719211,1.4719211,-62.11777357397212,71
40,-1.4716477,1.4716477,-61.33786329016902,72
712,1.4681509,1.4681509,62.741655927358046,73
279,-1.4616119,1.4616119,-63.30066232621779,74
663,1.4543256,1.4543256,64.0207255477311,75
409,-1.4508945,1.4508945,-64.32016066857682,76
723,1.4458933,1.4458933,59.78290201360579,77
346,1.4440008,1.4440008,56.337923130179675,78
679,1.440649,1.440649,57.844536548411654,79
583,-1.4353604,1.4353604,-58.77316330259365,80
796,1.4343201,1.4343201,60.097713510710754,81
958,-1.4313622,1.4313622,-57.44390159102643,82
361,1.408196,1.408196,60.03225288194162,83
542,-1.4034872,1.4034872,-58.47553955403244,84
498,1.4009447,1.4009447,61.22877695918065,85
15,1.3936232,1.3936232,58.672597206286724,86
21,-1.3936051,1.3936051,-60.901692733616635,87
469,1.3908706,1.3908706,54.513143861787626,88
776,1.3898301,1.3898301,57.3522739862659,89
1009,-1.3894287,1.3894287,-56.43685542383393,90
471,-1.3874522,1.3874522,-57.50337246265998,91
592,1.3827009,1.3827009,55.44566962971819,92
718,1.3791595,1.3791595,60.0529464909511,93
869,1.3732172,1.3732172,54.261102871708054,94
733,-1.3712325,1.3712325,-54.64937253752964,95
230,1.365938,1.365938,58.31363652994671,96
473,-1.3650671,1.3650671,-57.74112825185976,97
421,-1.3597713,1.3597713,-54.66732877007972,98
982,1.3559164,1.3559164,55.32014871954407,99
121,1.353939,1.353939,60.24199986674366,100
391,1.3536184,1.3536184,54.66799094272843,101
620,-1.3522677,1.3522677,-54.855510050799936,102
31,1.3472388,1.3472388,56.37173286968466,103
289,-1.3467846,1.3467846,-59.041831972009604,104
612,-1.3434618,1.3434618,-56.925261686589856,105
937,-1.3393492,1.3393492,-59.57755930974272,106
560,-1.3365917,1.3365917,-57.5163326742814,107
222,1.3320849,1.3320849,51.42871003146785,108
577,-1.326293,1.326293,-53.64725436065535,109
768,1.3237808,1.3237808,56.37743177287428,110
325,-1.3199487,1.3199487,-53.06771922109458,111
450,1.3182716,1.3182716,57.04063524192209,112
260,-1.3170172,1.3170172,-53.28039250492303,113
941,-1.316263,1.316263,-57.39099874166827,114
645,-1.3141727,1.3141727,-53.40630110314653,115
748,-1.3114032,1.3114032,-54.822632783291205,116
842,1.3091712,1.3091712,58.59865244496474,117
181,1.3079134,1.3079134,56.630142136790376,118
431,-1.3053368,1.3053368,-52.29942835331869,119
89,1.3019221,1.3019221,55.069956474049846,120
251,1.3017826,1.3017826,48.44927225216032,121
857,-1.2900585,1.2900585,-54.42102028799993,122
10,1.2850801,1.2850801,52.26542090065677,123
545,-1.2818521,1.2818521,-54.48581823895718,124
944,1.2813294,1.2813294,54.16458688975697,125
134,1.280391,1.280391,53.65397711141488,126
882,1.2754678,1.2754678,50.84724824780619,127
373,1.2717497,1.2717497,53.163022089676225,128
209,-1.2695377,1.2695377,-56.52913927981653,129
75,1.2678636,1.2678636,56.916715455259194,130
208,-1.2661667,1.2661667,-50.060281747345414,131
105,1.26584,1.26584,52.88044770137248,132
1005,-1.2626144,1.2626144,-52.78602331073107,133
848,1.2580582,1.2580582,53.033542833804276,134
402,1.2574912,1.2574912,51.58478166545329,135
175,-1.2569308,1.2569308,-52.17999804285794,136
909,-1.2537621,1.2537621,-52.47831224369012,137
483,-1.2519825,1.2519825,-49.57347678420754,138
932,-1.2489548,1.2489548,-51.90284054456284,139
578,-1.2447983,1.2447983,-49.125339595460325,140
731,1.2429032,1.2429032,50.26524522246293,141
621,1.2394788,1.2394788,52.83449964626891,142
805,-1.2376796,1.2376796,-49.28374462214719,143
746,1.2318511,1.2318511,46.542917521744386,144
730,-1.2300308,1.2300308,-51.620941223339415,145
98,1.229102,1.229102,48.093867044383806,146
357,1.2271606,1.2271606,50.2135126598484,147
647,-1.2258998,1.2258998,-50.23074107348834,148
708,1.2253666,1.2253666,47.59745515096111,149
881,-1.225025,1.225025,-50.928708230197685,150
315,1.2245556,1.2245556,52.83493650234014,151
394,1.2229047,1.2229047,49.39516862929702,152
548,-1.2189826,1.2189826,-49.86154273507302,153
135,1.2162491,1.2162491,50.20760576974323,154
636,-1.214969,1.214969,-51.70129649879674,155
924,-1.2147945,1.2147945,-50.82726778592907,156
760,-1.2147071,1.2147071,-50.073396369016855,157
541,1.1992254,1.1992254,48.0678752730421,158
298,-1.1983763,1.1983763,-49.45001407560112,159
786,-1.1977689,1.1977689,-52.85298854760168,160
266,1.1926144,1.1926144,50.71997393838792,161
169,-1.1886907,1.1886907,-48.408132225824446,162
4,-1.1820097,1.1820097,-49.12280195548056,163
365,-1.180736,1.180736,-49.99895812579278,164
564,-1.1779281,1.1779281,-50.40971804889905,165
945,1.1743248,1.1743248,49.104100522077886,166
595,1.1712972,1.1712972,46.993722776815694,167
1186,-1.1699989,1.1699989,-57.366055522615625,168
122,1.1679772,1.1679772,47.07179687728633,169
970,-1.1661705,1.1661705,-47.81147927174043,170
281,-1.1638644,1.1638644,-47.36441205741944,171
56,-1.1626315,1.1626315,-46.674400576504496,172
522,1.1620743,1.1620743,47.8506429338264,173
778,1.15871,1.15871,48.276892911700045,174
152,-1.1555529,1.1555529,-48.437845857704176,175
27,-1.150826,1.150826,-47.06940290376531,176
624,1.1493983,1.1493983,48.55185023060589,177
17,1.1479034,1.1479034,47.68574301310505,178
456,-1.1462694,1.1462694,-46.68650089937191,179
908,-1.1343646,1.1343646,-46.936415012122076,180
761,-1.1263809,1.1263809,-46.23680618076032,181
972,1.1263119,1.1263119,46.35869464109892,182
303,-1.1207172,1.1207172,-47.732049578817175,183
898,1.1160477,1.1160477,46.49676063881177,184
500,-1.1123115,1.1123115,-43.688538256795596,185
321,-1.1067234,1.1067234,-47.019174837520424,186
996,1.1057748,1.1057748,49.11521777940198,187
339,-1.1001438,1.1001438,-45.49334149983559,188
290,-1.0992699,1.0992699,-47.10954744312082,189
785,-1.0982668,1.0982668,-43.989802098022096,190
1143,1.094038,1.094038,88.30424689658601,191
45,-1.0935818,1.0935818,-45.21631983107079,192
472,1.0931013,1.0931013,45.543267060902174,193
981,-1.0918102,1.0918102,-45.69060373241451,194
987,-1.0906146,1.0906146,-47.746192147159164,195
740,-1.0904839,1.0904839,-43.93641997620147,196
885,-1.0892099,1.0892099,-43.44196364862842,197
816,1.0846844,1.0846844,42.19159077312183,198
492,-1.08434,1.08434,-46.22843454704314,199
193,1.0835494,1.0835494,43.84078603475103,200
632,-1.0811429,1.0811429,-47.411446160233666,201
487,1.0803723,1.0803723,43.624497290410815,202
876,1.0777053,1.0777053,47.47031437962088,203
721,1.0661435,1.0661435,43.8774896710982,204
854,1.0652806,1.0652806,43.091772238008836,205
666,-1.0637739,1.0637739,-44.09304685044391,206
116,-1.0626502,1.0626502,-45.35781827511958,207
788,1.0549524,1.0549524,46.486518965577055,208
641,1.051622,1.051622,42.353689818842625,209
507,-1.0506732,1.0506732,-46.215676760669126,210
449,-1.0502344,1.0502344,-42.21581284332572,211
634,-1.0451388,1.0451388,-41.20492886676815,212
520,-1.0425059,1.0425059,-44.72773080744345,213
938,-1.0417105,1.0417105,-44.31957172711327,214
922,-1.0403043,1.0403043,-43.09745073420101,215
484,-1.0363079,1.0363079,-41.88693071542144,216
187,-1.0337739,1.0337739,-42.53276812273727,217
519,1.0301336,1.0301336,43.92061809752014,218
214,-1.0292923,1.0292923,-42.95553275606504,219
341,1.024866,1.024866,44.1367617748686,220
826,-1.0222273,1.0222273,-45.804353659343285,221
263,1.0208157,1.0208157,40.2168497713519,222
930,1.016855,1.016855,38.84853533808135,223
994,-1.0141095,1.0141095,-42.91222537541177,224
649,1.012011,1.012011,41.839909789888885,225
766,1.0118041,1.0118041,41.59203097542313,226
1001,-1.0112804,1.0112804,-39.79986773370365,227
217,1.0084203,1.0084203,43.20527324642138,228
417,1.005976,1.005976,40.76117201137979,229
305,0.9998575,0.9998575,41.48676281932939,230
445,0.9995641,0.9995641,41.57222751289798,231
702,0.9970538,0.9970538,39.53937945351283,232
176,0.9953514,0.9953514,40.984754816702406,233
961,0.99241906,0.99241906,43.21222499201458,234
178,0.9867013,0.9867013,40.270337861753056,235
1423,-0.9865009,0.9865009,-45.480103113163445,236
171,-0.9825562,0.9825562,-43.41079308918759,237
78,-0.98062736,0.98062736,-42.42748891032294,238
327,0.9781231,0.9781231,38.48939952643359,239
704,-0.975414,0.975414,-42.47793698398549,240
772,-0.9684424,0.9684424,-39.90523937826848,241
837,-0.96811974,0.96811974,-39.99613747938713,242
738,0.96618354,0.96618354,41.43033030021647,243
232,-0.9610266,0.9610266,-39.07057555200579,244
244,-0.9598008,0.9598008,-39.46749933129571,245
673,-0.9574322,0.9574322,-39.32927906888811,246
1091,-0.9552268,0.9552268,-43.285268905245886,247
238,0.95314866,0.95314866,38.12347402859397,248
488,0.95313555,0.95313555,39.93250964542983,249
864,0.95245355,0.95245355,37.998605990966496,250
504,0.9484234,0.9484234,38.76086890633247,251
759,0.9478983,0.9478983,38.134555797809604,252
65,-0.94650793,0.94650793,-39.3427980416952,253
755,0.9460307,0.9460307,41.15824356412865,254
694,0.9439482,0.9439482,36.44839637976485,255
1022,-0.9390041,0.9390041,-39.69218716450126,256
672,0.9356437,0.9356437,38.02546752165885,257
1104,-0.9347932,0.9347932,-45.34341906201182,258
1094,0.9323113,0.9323113,43.343766751126175,259
210,-0.9311842,0.9311842,-38.456640720209904,260
86,-0.92987674,0.92987674,-38.81967287095941,261
74,-0.9272638,0.9272638,-39.00668558419881,262
939,0.9246406,0.9246406,39.28835032858038,263
295,0.9243647,0.9243647,37.84084425850981,264
197,0.92252487,0.92252487,42.83386217331496,265
741,-0.9211978,0.9211978,-38.45289024322651,266
563,0.9205444,0.9205444,39.42301130018415,267
371,0.9205192,0.9205192,37.332739640740876,268
100,-0.9165506,0.9165506,-36.913713950795206,269
1461,-0.9154588,0.9154588,-53.64161588066741,270
32,0.91543907,0.91543907,38.284552085347016,271
267,-0.91530937,0.91530937,-38.625941291803656,272
215,-0.91361916,0.91361916,-35.774120652060645,273
369,0.91148984,0.91148984,37.94415974157286,274
896,-0.90983427,0.90983427,-37.921523564726215,275
441,-0.9097355,0.9097355,-39.58067983476485,276
363,-0.90928227,0.90928227,-38.87889977303949,277
189,-0.90234816,0.90234816,-36.8454654073576,278
35,-0.9020434,0.9020434,-39.02754937775206,279
102,-0.9012989,0.9012989,-33.85158729432296,280
742,-0.89946854,0.89946854,-37.11248075771338,281
749,0.89817023,0.89817023,36.10643980035499,282
494,0.8892685,0.8892685,35.86485555209973,283
436,-0.889121,0.889121,-36.828224679158474,284
711,0.8886358,0.8886358,37.9560714723012,285
899,0.88801193,0.88801193,37.65204404560648,286
660,0.88751423,0.88751423,36.74700818677541,287
47,0.8857722,0.8857722,36.40578656561188,288
245,-0.8831551,0.8831551,-34.82292284363806,289
447,0.88188875,0.88188875,37.65847754264631,290
271,-0.881884,0.881884,-34.99348187647599,291
590,-0.87941563,0.87941563,-36.92409807229235,292
301,-0.8782318,0.8782318,-36.14666321269136,293
557,0.87609255,0.87609255,37.144731629315224,294
858,0.8758714,0.8758714,33.12293404001396,295
506,-0.8737533,0.8737533,-35.01042057003751,296
415,0.8737277,0.8737277,38.79054522161377,297
306,0.87172526,0.87172526,35.63871917920127,298
1101,0.86918896,0.86918896,48.34859889397515,299
798,-0.8590429,0.8590429,-34.95998605743022,300
860,0.8579609,0.8579609,33.212846438423824,301
332,-0.85364836,0.85364836,-37.06868116208545,302
249,0.8502042,0.8502042,35.3805068012762,303
960,0.8487458,0.8487458,35.704472324293995,304
131,-0.8481164,0.8481164,-35.18128633312615,305
207,-0.8479581,0.8479581,-36.74277481515072,306
164,-0.8459541,0.8459541,-34.4277978588435,307
340,0.84569526,0.84569526,36.303668523366845,308
794,-0.8446212,0.8446212,-34.499630594798745,309
529,0.8435326,0.8435326,34.34081301114917,310
974,0.8411213,0.8411213,32.855823075598025,311
605,-0.8370833,0.8370833,-32.38223219928781,312
732,0.83648753,0.83648753,36.110315252585835,313
1239,-0.83620876,0.83620876,-40.09476454360469,314
448,0.83607405,0.83607405,33.83833110788006,315
496,-0.8350552,0.8350552,-36.06603069903269,316
950,-0.83439535,0.83439535,-32.540900925859155,317
168,-0.8324566,0.8324566,-35.001622246004516,318
865,0.8315478,0.8315478,34.54838617972098,319
104,-0.8245589,0.8245589,-34.572406904067535,320
769,0.82455015,0.82455015,34.51809900497834,321
401,0.8230199,0.8230199,31.239855055425796,322
608,-0.8218625,0.8218625,-35.9681960433741,323
413,0.82157594,0.82157594,32.65869191266582,324
385,0.8174612,0.8174612,32.96147495211216,325
70,-0.8145483,0.8145483,-34.90224688534446,326
1419,0.8145171,0.8145171,50.63913817723312,327
253,0.8144065,0.8144065,37.106581809435774,328
460,0.8120424,0.8120424,32.37773180819621,329
886,-0.81173974,0.81173974,-33.775737683947945,330
976,0.81068814,0.81068814,36.37563926274479,331
60,-0.8098305,0.8098305,-34.09375137563826,332
177,-0.80875665,0.80875665,-34.55490185376949,333
523,0.8083033,0.8083033,32.82235419189237,334
706,-0.80811,0.80811,-32.76523156121868,335
296,0.8069541,0.8069541,34.68092758524922,336
108,-0.8067535,0.8067535,-32.30478732391349,337
91,-0.80535203,0.80535203,-31.76777542705796,338
953,-0.8051424,0.8051424,-33.16563303449386,339
30,0.8050353,0.8050353,31.548676397643245,340
587,-0.8034466,0.8034466,-31.300185848028836,341
451,0.8024749,0.8024749,32.20097385661186,342
46,0.8013353,0.8013353,31.267968547683044,343
1088,0.79899144,0.79899144,48.41332237125119,344
687,0.79835624,0.79835624,33.57274171729529,345
212,-0.7983493,0.7983493,-31.349583582740035,346
576,-0.7966582,0.7966582,-32.195251614025175,347
1004,0.79457754,0.79457754,31.508407068338006,348
438,-0.792586,0.792586,-32.71203857667433,349
586,0.7909841,0.7909841,31.825910392845795,350
777,0.7902227,0.7902227,33.35053629266404,351
166,-0.78675044,0.78675044,-33.06157966754658,352
1388,-0.7854663,0.7854663,-40.217492436775174,353
763,-0.78347373,0.78347373,-31.614178970695075,354
157,0.78315836,0.78315836,32.50759273675638,355
753,0.78304803,0.78304803,34.229384404885835,356
800,0.7821445,0.7821445,32.28072691931683,357
878,-0.7807009,0.7807009,-32.96944778177503,358
602,0.7800207,0.7800207,33.24229051074366,359
555,-0.7793372,0.7793372,-34.38496448389997,360
489,0.77763534,0.77763534,32.10396818980687,361
190,-0.7771494,0.7771494,-30.920170836931792,362
304,-0.7760984,0.7760984,-30.028364107184867,363
550,-0.7743443,0.7743443,-31.89917350345283,364
1439,-0.77384835,0.77384835,-41.22071352633045,365
963,0.7723457,0.7723457,32.51356268410331,366
433,-0.77213466,0.77213466,-31.8739616227499,367
1502,0.76555675,0.76555675,41.87484613429524,368
918,-0.7640942,0.7640942,-30.80662165068594,369
629,-0.7628555,0.7628555,-33.55267811370038,370
846,0.7627142,0.7627142,31.32647671565221,371
657,0.761244,0.761244,33.41628241458007,372
1076,0.7610489,0.7610489,42.881716788301105,373
579,0.7607816,0.7607816,29.902484340049565,374
420,0.75910336,0.75910336,31.272910358473613,375
543,-0.75518876,0.75518876,-31.74255302736006,376
269,-0.7548064,0.7548064,-34.1919225250807,377
348,-0.7546554,0.7546554,-31.42805171928043,378
294,0.75111604,0.75111604,31.967050860221363,379
1230,0.751094,0.751094,46.23027434910128,380
424,0.7507281,0.7507281,27.973276039560194,381
1216,0.74972737,0.74972737,30.799048832621953,382
665,-0.7484883,0.7484883,-30.170264905239694,383
288,0.7482443,0.7482443,30.529161730990616,384
853,-0.7481948,0.7481948,-33.06439769930592,385
1471,-0.7417129,0.7417129,-37.31178182135591,386
278,0.7414895,0.7414895,30.094142401095432,387
478,-0.7407285,0.7407285,-30.415417252495637,388
551,0.7392985,0.7392985,30.487164522400764,389
512,-0.7380704,0.7380704,-28.919384513960612,390
603,-0.73790324,0.73790324,-29.875279011392895,391
96,0.73717874,0.73717874,29.233751618064655,392
630,0.7343149,0.7343149,31.637136193254275,393
140,-0.7329052,0.7329052,-31.5160982988255,394
700,0.7320322,0.7320322,29.803600075657442,395
128,0.72826236,0.72826236,30.662874391418235,396
845,-0.7282247,0.7282247,-31.031313764920803,397
580,0.72774667,0.72774667,31.943046842469254,398
287,0.72631854,0.72631854,29.235381827062536,399
16,0.7248585,0.7248585,28.337521015471754,400
790,-0.7245591,0.7245591,-29.466354155757276,401
818,0.72434497,0.72434497,31.031288081401442,402
1132,0.72134477,0.72134477,36.09976880652446,403
312,-0.7186038,0.7186038,-27.888317134454184,404
841,0.7163867,0.7163867,30.411770926547963,405
362,0.71602094,0.71602094,28.70924252922195,406
505,0.71496457,0.71496457,28.640058070621976,407
1381,0.7147248,0.7147248,38.40542759388296,408
569,0.71419746,0.71419746,29.623065082274454,409
109,0.7134507,0.7134507,31.520310818175762,410
1017,0.71310604,0.71310604,29.077287492815,411
58,-0.711456,0.711456,-29.143581166588838,412
792,-0.7083995,0.7083995,-29.67402772732691,413
1302,-0.707966,0.707966,-34.77672804525094,414
1397,0.70473653,0.70473653,36.278135823343874,415
640,-0.7027377,0.7027377,-28.969105044667245,416
889,0.70099664,0.70099664,28.80903692004163,417
651,0.6980654,0.6980654,28.23856243540557,418
452,0.69788396,0.69788396,26.591330894663322,419
601,0.6975924,0.6975924,27.899250059924416,420
309,0.6975356,0.6975356,29.110089776418477,421
696,-0.69747347,0.69747347,-27.805944737770627,422
127,0.6973961,0.6973961,29.028639303944235,423
501,-0.6960697,0.6960697,-30.28365291820578,424
377,-0.6957654,0.6957654,-29.643678281473967,425
895,-0.6955417,0.6955417,-28.36308513798402,426
925,0.69416314,0.69416314,28.679786578879963,427
765,0.6909339,0.6909339,28.639666792099288,428
823,0.69074607,0.69074607,28.041965898619555,429
51,-0.68921816,0.68921816,-27.36416405118037,430
388,0.68871677,0.68871677,31.01809381705692,431
959,0.6884059,0.6884059,28.731903060531543,432
25,-0.68767184,0.68767184,-28.073688646636413,433
549,0.6865478,0.6865478,29.038785842657326,434
527,-0.68551606,0.68551606,-26.482873950749347,435
426,-0.68429863,0.68429863,-30.315287782995085,436
745,-0.68411875,0.68411875,-27.160801482269147,437
985,-0.6831412,0.6831412,-27.10341964217292,438
201,0.68224,0.68224,27.742335092747837,439
952,-0.6820621,0.6820621,-28.20536585591594,440
829,0.6804018,0.6804018,29.552890278228613,441
526,0.6791819,0.6791819,27.873258830315553,442
284,0.67595965,0.67595965,27.621927121825454,443
1460,-0.67407614,0.67407614,-31.57263780193342,444
211,0.6738448,0.6738448,27.79511414466348,445
771,-0.6731524,0.6731524,-29.14708961237887,446
310,0.6720986,0.6720986,27.72956777465705,447
891,0.67033,0.67033,27.656254337117456,448
887,-0.67001396,0.67001396,-26.295732856437674,449
44,-0.6681556,0.6681556,-28.695007630154198,450
1203,-0.66704506,0.66704506,-35.93673704062193,451
182,-0.6663493,0.6663493,-25.696861677864852,452
1223,-0.66488147,0.66488147,-32.249733355593634,453
144,0.6631382,0.6631382,26.802429846926415,454
1243,-0.6610413,0.6610413,-31.458927601291748,455
188,-0.6602947,0.6602947,-27.909941330407054,456
565,-0.66010195,0.66010195,-25.961357314989222,457
840,0.6599395,0.6599395,26.313211569165617,458
462,0.6574795,0.6574795,26.607009114840896,459
336,0.6550437,0.6550437,26.493748452801242,460
717,0.65425277,0.65425277,26.904682929193438,461
1375,0.6539574,0.6539574,35.07869997068873,462
1451,-0.6538674,0.6538674,-31.99621241478251,463
1380,-0.652362,0.652362,-31.96789740165471,464
955,0.6515213,0.6515213,28.681543790542552,465
239,0.64935017,0.64935017,26.884084404624318,466
93,-0.6472642,0.6472642,-26.061946030951,467
403,0.645846,0.645846,26.705283322108375,468
1393,-0.6443893,0.6443893,-30.76655576961858,469
1478,-0.64167076,0.64167076,-28.234381709713542,470
427,-0.6416648,0.6416648,-26.86744525550036,471
129,-0.64109373,0.64109373,-27.124360445136976,472
1348,-0.63969624,0.63969624,-41.025902517273394,473
990,-0.6391669,0.6391669,-27.262268848571132,474
368,-0.639084,0.639084,-27.2407374385536,475
62,-0.6390405,0.6390405,-29.640095119549265,476
916,0.6375552,0.6375552,27.92419133763632,477
627,-0.63733405,0.63733405,-27.859905319202245,478
1007,0.6365122,0.6365122,26.77507209172698,479
724,-0.6341833,0.6341833,-24.976207099777405,480
1510,-0.6335973,0.6335973,-29.83397912342979,481
1043,-0.6289415,0.6289415,-34.02712285991681,482
440,0.6282303,0.6282303,24.909878184942645,483
198,0.6279614,0.6279614,24.727691021484716,484
79,0.6276556,0.6276556,26.877569583062343,485
705,0.6268888,0.6268888,25.11800770373364,486
283,-0.6257654,0.6257654,-27.220700250838334,487
844,0.6251701,0.6251701,25.941945992720502,488
875,-0.6249792,0.6249792,-24.241848544339966,489
1200,0.62445635,0.62445635,35.42490760162221,490
442,-0.62361264,0.62361264,-24.96112445953654,491
598,0.62193257,0.62193257,24.68549585825871,492
935,-0.6218031,0.6218031,-26.31804459265209,493
206,-0.6213385,0.6213385,-25.566399704586416,494
1106,-0.6208636,0.6208636,-30.734928107194158,495
1085,-0.62047786,0.62047786,-29.516700233103766,496
329,-0.6203606,0.6203606,-26.230467577265124,497
921,0.620223,0.620223,25.185918768779946,498
330,0.61729115,0.61729115,25.5701425050906,499
1015,-0.61634237,0.61634237,-25.217801273126643,500
735,0.61424255,0.61424255,25.551206565267407,501
1083,-0.6132825,0.6132825,-25.898076786657924,502
695,0.61231047,0.61231047,26.570489923378517,503
419,-0.61226,0.61226,-25.19736220609866,504
677,-0.6119415,0.6119415,-25.0872995206425,505
747,0.61099726,0.61099726,24.97579456575151,506
1071,0.6067932,0.6067932,34.15068205090162,507
338,-0.606725,0.606725,-26.079160847956608,508
991,-0.6057991,0.6057991,-25.418596678624816,509
1248,-0.6034997,0.6034997,-26.992745356576823,510
911,-0.60328907,0.60328907,-25.141882433358692,511
145,-0.60286283,0.60286283,-24.254841417861805,512
931,0.6022397,0.6022397,24.87308327826592,513
282,0.60181296,0.60181296,26.141686253936342,514
926,-0.6013029,0.6013029,-23.772544377613816,515
1306,-0.60099465,0.60099465,-36.40560048357018,516
503,-0.5983534,0.5983534,-22.955141642231837,517
8,-0.5970326,0.5970326,-23.774575096217337,518
812,0.5967089,0.5967089,24.776743902154454,519
787,0.59582037,0.59582037,26.524651809891115,520
1155,0.5953078,0.5953078,26.53679442268045,521
861,0.59519273,0.59519273,23.715318046219505,522
975,-0.5950999,0.5950999,-26.00498940238119,523
474,-0.5945305,0.5945305,-23.916454594496653,524
318,0.5935725,0.5935725,24.05174950637203,525
114,0.5935141,0.5935141,24.492162087885333,526
980,-0.5931578,0.5931578,-23.727776886293263,527
806,0.5930999,0.5930999,24.70207073361867,528
900,-0.59215635,0.59215635,-23.0949940108632,529
1003,-0.5906034,0.5906034,-24.148955948514402,530
521,0.59018654,0.59018654,23.759571007702704,531
459,-0.5864003,0.5864003,-23.756031821377476,532
856,0.5859029,0.5859029,26.00375136142565,533
1195,-0.58393633,0.58393633,-28.653987070699653,534
707,0.58234364,0.58234364,23.8816459931037,535
849,0.58127475,0.58127475,25.591256986117152,536
1245,-0.5804664,0.5804664,-28.991302512665733,537
202,-0.5794479,0.5794479,-22.4944930160535,538
24,-0.5789012,0.5789012,-22.63993135130739,539
