manuscript_id,picture_id,page_number,xml_path,page_key,status,error,hebrew_glyph_count,selected_glyph_count,selection_status,selection_reason
990051706820205171,IE169378704_P000002_FL169378707.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051706820205171/IE169378704/IE169378704_P000002_FL169378707—reco_improved_polys_improved_reading_order.xml,990051706820205171:905:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051706820205171/IE169378704/IE169378704_P000002_FL169378707—reco_improved_polys_improved_reading_order.xml,ok,,96,71,reserve_not_needed,
990001566530205171,IE47685887_P000207_FL47688188.jpg,P000207,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001566530205171/IE47685887/IE47685887_P000207_FL47688188—reco_improved_polys_improved_reading_order.xml,990001566530205171:906:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001566530205171/IE47685887/IE47685887_P000207_FL47688188—reco_improved_polys_improved_reading_order.xml,ok,,848,751,reserve_not_needed,
990001566530205171,IE47685887_P000203_FL47688128.jpg,P000203,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001566530205171/IE47685887/IE47685887_P000203_FL47688128—reco_improved_polys_improved_reading_order.xml,990001566530205171:907:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001566530205171/IE47685887/IE47685887_P000203_FL47688128—reco_improved_polys_improved_reading_order.xml,ok,,832,753,reserve_not_needed,
990051076860205171,IE157538564_P000001_FL157538566.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051076860205171/IE157538564/IE157538564_P000001_FL157538566—reco_improved_polys_improved_reading_order.xml,990051076860205171:908:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051076860205171/IE157538564/IE157538564_P000001_FL157538566—reco_improved_polys_improved_reading_order.xml,ok,,322,282,reserve_not_needed,
990051076860205171,IE157538564_P000002_FL157538567.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051076860205171/IE157538564/IE157538564_P000002_FL157538567—reco_improved_polys_improved_reading_order.xml,990051076860205171:909:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051076860205171/IE157538564/IE157538564_P000002_FL157538567—reco_improved_polys_improved_reading_order.xml,ok,,335,308,reserve_not_needed,
990001555140205171,IE47543353_P000005_FL47543408.jpg,P000005,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001555140205171/IE47543353/IE47543353_P000005_FL47543408—reco_improved_polys_improved_reading_order.xml,990001555140205171:910:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001555140205171/IE47543353/IE47543353_P000005_FL47543408—reco_improved_polys_improved_reading_order.xml,ok,,433,339,reserve_not_needed,
990001555140205171,IE47543353_P000025_FL47543598.jpg,P000025,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001555140205171/IE47543353/IE47543353_P000025_FL47543598—reco_improved_polys_improved_reading_order.xml,990001555140205171:911:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001555140205171/IE47543353/IE47543353_P000025_FL47543598—reco_improved_polys_improved_reading_order.xml,ok,,991,886,reserve_not_needed,
990051722470205171,IE164913475_P000001_FL164913477.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051722470205171/IE164913475/IE164913475_P000001_FL164913477—reco_improved_polys_improved_reading_order.xml,990051722470205171:912:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051722470205171/IE164913475/IE164913475_P000001_FL164913477—reco_improved_polys_improved_reading_order.xml,ok,,453,382,reserve_not_needed,
990051722470205171,IE164913475_P000002_FL164913478.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051722470205171/IE164913475/IE164913475_P000002_FL164913478—reco_improved_polys_improved_reading_order.xml,990051722470205171:913:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051722470205171/IE164913475/IE164913475_P000002_FL164913478—reco_improved_polys_improved_reading_order.xml,ok,,342,283,reserve_not_needed,
990051444790205171,IE168431205_P000002_FL168431208.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051444790205171/IE168431205/IE168431205_P000002_FL168431208—reco_improved_polys_improved_reading_order.xml,990051444790205171:914:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051444790205171/IE168431205/IE168431205_P000002_FL168431208—reco_improved_polys_improved_reading_order.xml,ok,,237,206,reserve_not_needed,
