latent_dimension,standardized_coefficient_years_per_sd,absolute_standardized_coefficient,original_scale_coefficient,absolute_rank
72,1.2703065,1.2703065,30.42736701610436,178
198,-1.2618846,1.2618846,-30.96149102498651,179
460,1.2608769,1.2608769,30.241407127448674,180
302,1.2601625,1.2601625,28.917127530209928,181
131,-1.2578554,1.2578554,-29.628223528883503,182
449,1.2474207,1.2474207,31.662579956091257,183
253,1.2453412,1.2453412,30.08695326806112,184
45,1.239889,1.239889,30.603471459322428,185
140,1.2383604,1.2383604,28.996175682246115,186
420,-1.2350622,1.2350622,-29.910563244243207,187
334,1.2341642,1.2341642,29.5211692678712,188
182,1.2302386,1.2302386,27.672420924383033,189
336,1.2264646,1.2264646,30.06545185038456,190
53,-1.2204881,1.2204881,-27.982572695292912,191
387,1.2062283,1.2062283,29.787424024265736,192
89,1.1899923,1.1899923,27.79062459773937,193
323,-1.1853265,1.1853265,-28.179654742173284,194
66,-1.176888,1.176888,-27.130061318168668,195
85,-1.1741003,1.1741003,-27.895327610586165,196
377,1.1737103,1.1737103,28.10259193009078,197
258,-1.1657006,1.1657006,-28.86755549028249,198
505,1.1593194,1.1593194,27.43754923132077,199
457,-1.145632,1.145632,-27.14682174298695,200
